Model Time, 23LT0001:MeasuredValue, 23LT0002:MeasuredValue, 23PT0001:MeasuredValue, 23PT0002:MeasuredValue, 23PT0003:MeasuredValue, 23FE0001:VolumeFlow, 23TT0003:MeasuredValue, 23LT0001:AlarmHighHigh, 23LT0001:AlarmLowLow, 23LT0001:AlarmHigh, 23LT0001:AlarmLow, 23LT0002:AlarmHighHigh, 23LT0002:AlarmHigh, 23LT0002:AlarmLow, 23LT0002:AlarmLowLow, 23PT0001:AlarmHighHigh, 23PT0001:AlarmHigh, 23PT0001:AlarmLow, 23PT0001:AlarmLowLow, 23LV0001:ValveStemPosition, 23LV0002:ValveStemPosition, 23TV0003:ValveStemPosition, 23UV0001:ValveStemPosition, 25ESV0001:ValveStemPosition, 23ESV0002:ValveStemPosition, 23ESV0003:ValveStemPosition, 23ESV0005:ValveStemPosition, 23KA0001_m:MachineSpeed
000:01:03.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:06.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:09.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:12.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:15.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:18.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:21.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:24.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:33.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:36.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:39.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:42.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:45.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:48.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:51.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:54.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:57.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:00.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:03.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:06.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:09.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:12.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:15.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:18.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:21.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:24.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:33.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:36.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:39.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:42.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:45.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:48.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:51.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:54.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:57.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:00.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:03.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:06.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:09.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:12.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:15.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:18.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:21.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:24.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:33.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:36.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:39.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:42.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:45.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:48.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:51.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:54.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:57.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:04:00.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:04:03.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:04:06.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:04:09.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:04:12.00, 499.994, 1499.99, 23.9965, 23.7966, 50.2065, 6706.7, 44.9957, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826447, 0.473615, 0.020529, 0, 1, 1, 1, 1, 7546.76
000:04:15.00, 499.958, 1499.94, 23.9849, 23.7852, 50.2047, 6681.27, 44.9712, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826399, 0.473588, 0.0204705, 0, 1, 1, 1, 1, 7545.25
000:04:18.00, 499.872, 1499.78, 23.9733, 23.7768, 50.2021, 6641.84, 44.9316, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826261, 0.473506, 0.020342, 0, 1, 1, 1, 1, 7542.8
000:04:21.00, 499.722, 1499.46, 23.9641, 23.7708, 50.1994, 6599.41, 44.8933, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825997, 0.473345, 0.0201949, 0, 1, 1, 1, 1, 7540.18
000:04:24.00, 499.498, 1498.95, 23.9564, 23.766, 50.1967, 6557.12, 44.8624, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825582, 0.473087, 0.0200644, 0, 1, 1, 1, 1, 7537.43
000:04:27.00, 499.193, 1498.24, 23.9497, 23.7621, 50.1941, 6514.58, 44.8361, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.824998, 0.472723, 0.0199485, 0, 1, 1, 1, 1, 7534.51
000:04:30.00, 498.806, 1497.32, 23.944, 23.7592, 50.1914, 6471.67, 44.8112, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.824232, 0.47225, 0.0198359, 0, 1, 1, 1, 1, 7531.45
000:04:33.00, 498.334, 1496.18, 23.9392, 23.7571, 50.1888, 6428.57, 44.787, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.823278, 0.471665, 0.0197216, 0, 1, 1, 1, 1, 7528.27
000:04:36.00, 497.778, 1494.84, 23.9353, 23.756, 50.1862, 6384.97, 44.7632, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82213, 0.47097, 0.019605, 0, 1, 1, 1, 1, 7525.03
000:04:39.00, 497.139, 1493.29, 23.9324, 23.7559, 50.1836, 6341.14, 44.74, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.820785, 0.470165, 0.0194862, 0, 1, 1, 1, 1, 7521.77
000:04:42.00, 496.419, 1491.55, 23.9304, 23.7566, 50.1811, 6297.37, 44.7181, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.819244, 0.469254, 0.0193671, 0, 1, 1, 1, 1, 7518.52
000:04:45.00, 495.619, 1489.61, 23.9295, 23.7585, 50.1785, 6254.66, 44.6978, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.817505, 0.468238, 0.0192484, 0.000223251, 1, 1, 1, 1, 7515.3
000:04:48.00, 494.741, 1487.5, 23.9318, 23.7633, 50.1759, 6220.48, 44.6866, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.815567, 0.467121, 0.0191477, 0.000366983, 1, 1, 1, 1, 7512.45
000:04:51.00, 493.787, 1485.21, 23.933, 23.7656, 50.1737, 6188.53, 44.6802, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.81343, 0.465906, 0.0190728, 0.000497772, 1, 1, 1, 1, 7509.79
000:04:54.00, 492.762, 1482.75, 23.934, 23.7687, 50.1714, 6155.66, 44.6712, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.811099, 0.464596, 0.0189918, 0.000743953, 1, 1, 1, 1, 7507
000:04:57.00, 491.669, 1480.14, 23.9366, 23.7731, 50.1691, 6127.03, 44.6644, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.808577, 0.463194, 0.0189088, 0.0010217, 1, 1, 1, 1, 7504.45
000:05:00.00, 490.512, 1477.37, 23.9392, 23.7768, 50.167, 6101.9, 44.6619, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.80587, 0.461704, 0.0188409, 0.00128428, 1, 1, 1, 1, 7502.11
000:05:03.00, 489.296, 1474.47, 23.9414, 23.7802, 50.1649, 6077.51, 44.6602, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.802981, 0.460128, 0.0187788, 0.00159141, 1, 1, 1, 1, 7499.8
000:05:06.00, 488.024, 1471.43, 23.944, 23.7841, 50.1628, 6055.18, 44.6592, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.799917, 0.45847, 0.0187171, 0.00193484, 1, 1, 1, 1, 7497.61
000:05:09.00, 486.697, 1468.26, 23.9458, 23.7869, 50.1607, 6033.01, 44.6582, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.79668, 0.456731, 0.0186579, 0.00231616, 1, 1, 1, 1, 7495.5
000:05:12.00, 485.32, 1464.96, 23.9486, 23.7909, 50.1586, 6013.94, 44.6593, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.793271, 0.454913, 0.0186005, 0.00272149, 1, 1, 1, 1, 7493.48
000:05:15.00, 483.895, 1461.54, 23.9513, 23.7941, 50.1568, 5998.03, 44.664, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.789693, 0.453018, 0.0185565, 0.00310072, 1, 1, 1, 1, 7491.65
000:05:18.00, 482.427, 1458.01, 23.9532, 23.7967, 50.1549, 5982.23, 44.6688, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.785955, 0.451048, 0.018518, 0.00350559, 1, 1, 1, 1, 7489.83
000:05:21.00, 480.92, 1454.37, 23.9553, 23.7996, 50.1531, 5967.43, 44.673, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.782064, 0.449008, 0.0184766, 0.00394587, 1, 1, 1, 1, 7488.06
000:05:24.00, 479.379, 1450.64, 23.9575, 23.8023, 50.1513, 5954.68, 44.6787, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.778024, 0.4469, 0.0184395, 0.00438317, 1, 1, 1, 1, 7486.42
000:05:27.00, 477.807, 1446.81, 23.9593, 23.8046, 50.1495, 5942.66, 44.685, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.773843, 0.444728, 0.0184074, 0.0048312, 1, 1, 1, 1, 7484.82
