Model Time, 23LT0001:MeasuredValue, 23LT0002:MeasuredValue, 23PT0001:MeasuredValue, 23PT0002:MeasuredValue, 23PT0003:MeasuredValue, 23FE0001:VolumeFlow, 23TT0003:MeasuredValue, 23LT0001:AlarmHighHigh, 23LT0001:AlarmLowLow, 23LT0001:AlarmHigh, 23LT0001:AlarmLow, 23LT0002:AlarmHighHigh, 23LT0002:AlarmHigh, 23LT0002:AlarmLow, 23LT0002:AlarmLowLow, 23PT0001:AlarmHighHigh, 23PT0001:AlarmHigh, 23PT0001:AlarmLow, 23PT0001:AlarmLowLow, 23LV0001:ValveStemPosition, 23LV0002:ValveStemPosition, 23TV0003:ValveStemPosition, 23UV0001:ValveStemPosition, 25ESV0001:ValveStemPosition, 23ESV0002:ValveStemPosition, 23ESV0003:ValveStemPosition, 23ESV0005:ValveStemPosition, 23KA0001_m:MachineSpeed
000:01:03.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:06.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:09.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:12.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:15.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:18.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:21.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:24.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:33.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:36.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:39.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:42.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:45.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:48.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:51.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:54.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:57.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:00.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:03.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:06.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:09.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:12.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:15.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:18.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:21.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:24.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:33.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:36.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:39.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:42.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:45.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:48.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:51.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:54.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:57.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:00.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:03.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:06.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:09.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:12.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:15.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:18.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:03:21.00, 500, 1500, 24.0002, 23.8023, 50.2069, 6712.51, 45.0002, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473618, 0.020533, 0, 1, 1, 1, 1, 7546.84
000:03:24.00, 500.005, 1500.01, 24.0022, 23.8046, 50.2071, 6716.19, 45.0036, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826456, 0.473621, 0.0205398, 0, 1, 1, 1, 1, 7547.03
000:03:27.00, 500.018, 1500.03, 24.0047, 23.8065, 50.2076, 6723.37, 45.0109, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826476, 0.473633, 0.0205615, 0, 1, 1, 1, 1, 7547.49
000:03:30.00, 500.045, 1500.08, 24.0079, 23.8095, 50.2083, 6733.43, 45.0202, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82652, 0.473661, 0.0205922, 0, 1, 1, 1, 1, 7548.08
000:03:33.00, 500.088, 1500.18, 24.0106, 23.8109, 50.209, 6745.07, 45.0303, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826599, 0.473711, 0.0206307, 0, 1, 1, 1, 1, 7548.91
000:03:36.00, 500.148, 1500.33, 24.0118, 23.8113, 50.2097, 6754.95, 45.0372, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826713, 0.473786, 0.0206635, 0, 1, 1, 1, 1, 7549.62
000:03:39.00, 500.224, 1500.52, 24.0128, 23.8118, 50.2102, 6763.48, 45.0413, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826863, 0.473885, 0.0206858, 0, 1, 1, 1, 1, 7550.29
000:03:42.00, 500.316, 1500.76, 24.0138, 23.8123, 50.2108, 6771.88, 45.0449, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.827049, 0.474008, 0.0207048, 0, 1, 1, 1, 1, 7551
000:03:45.00, 500.423, 1501.05, 24.0147, 23.8126, 50.2113, 6780.4, 45.0489, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.827271, 0.474154, 0.0207255, 0, 1, 1, 1, 1, 7551.74
000:03:48.00, 500.546, 1501.37, 24.0155, 23.8128, 50.2118, 6788.94, 45.0532, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.827529, 0.474322, 0.0207481, 0, 1, 1, 1, 1, 7552.5
000:03:51.00, 500.683, 1501.73, 24.0161, 23.813, 50.2124, 6797.45, 45.0574, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.827823, 0.474511, 0.0207712, 0, 1, 1, 1, 1, 7553.28
000:03:54.00, 500.834, 1502.13, 24.0167, 23.813, 50.2129, 6805.95, 45.0612, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.828153, 0.474721, 0.0207942, 0, 1, 1, 1, 1, 7554.08
000:03:57.00, 501, 1502.56, 24.0172, 23.813, 50.2135, 6814.42, 45.0649, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.828519, 0.47495, 0.0208171, 0, 1, 1, 1, 1, 7554.89
000:04:00.00, 501.178, 1503.03, 24.0177, 23.8129, 50.214, 6822.88, 45.0684, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82892, 0.475199, 0.02084, 0, 1, 1, 1, 1, 7555.72
000:04:03.00, 501.369, 1503.53, 24.018, 23.8127, 50.2145, 6831.31, 45.0717, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.829356, 0.475466, 0.0208628, 0, 1, 1, 1, 1, 7556.55
000:04:06.00, 501.573, 1504.07, 24.0184, 23.8125, 50.2151, 6839.71, 45.0749, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.829827, 0.475752, 0.0208856, 0, 1, 1, 1, 1, 7557.39
000:04:09.00, 501.789, 1504.63, 24.0186, 23.8123, 50.2156, 6848.08, 45.0778, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.830333, 0.476055, 0.0209083, 0, 1, 1, 1, 1, 7558.24
000:04:12.00, 502.015, 1505.22, 24.0189, 23.812, 50.2161, 6856.43, 45.0807, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.830872, 0.476376, 0.0209311, 0, 1, 1, 1, 1, 7559.1
000:04:15.00, 502.252, 1505.84, 24.0191, 23.8117, 50.2167, 6864.76, 45.0834, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.831444, 0.476712, 0.0209538, 0, 1, 1, 1, 1, 7559.97
000:04:18.00, 502.499, 1506.48, 24.0193, 23.8114, 50.2172, 6873.06, 45.0859, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.832048, 0.477065, 0.0209765, 0, 1, 1, 1, 1, 7560.84
000:04:21.00, 502.756, 1507.15, 24.0195, 23.8111, 50.2177, 6881.34, 45.0883, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.832684, 0.477434, 0.0209992, 0, 1, 1, 1, 1, 7561.71
000:04:24.00, 503.021, 1507.84, 24.0196, 23.8107, 50.2182, 6889.59, 45.0906, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.833351, 0.477817, 0.0210218, 0, 1, 1, 1, 1, 7562.59
000:04:27.00, 503.295, 1508.55, 24.0197, 23.8104, 50.2188, 6897.81, 45.0928, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.834048, 0.478215, 0.0210444, 0, 1, 1, 1, 1, 7563.48
000:04:30.00, 503.576, 1509.28, 24.0198, 23.81, 50.2193, 6906.02, 45.0949, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.834775, 0.478627, 0.021067, 0, 1, 1, 1, 1, 7564.36
000:04:33.00, 503.864, 1510.04, 24.0199, 23.8096, 50.2198, 6914.2, 45.0968, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.83553, 0.479053, 0.0210896, 0, 1, 1, 1, 1, 7565.25
000:04:36.00, 504.158, 1510.81, 24.02, 23.8092, 50.2203, 6922.36, 45.0987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.836313, 0.47949, 0.0211121, 0, 1, 1, 1, 1, 7566.15
000:04:39.00, 504.459, 1511.59, 24.0201, 23.8088, 50.2208, 6930.5, 45.1004, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.837123, 0.479938, 0.0211346, 0, 1, 1, 1, 1, 7567.04
000:04:42.00, 504.764, 1512.38, 24.0202, 23.8084, 50.2214, 6938.63, 45.1021, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.837959, 0.480394, 0.021157, 0, 1, 1, 1, 1, 7567.94
000:04:45.00, 505.075, 1513.18, 24.0203, 23.8079, 50.2219, 6946.73, 45.1037, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.838821, 0.480858, 0.0211795, 0, 1, 1, 1, 1, 7568.85
000:04:48.00, 505.39, 1513.99, 24.0203, 23.8075, 50.2224, 6954.83, 45.1052, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.839706, 0.48133, 0.021202, 0, 1, 1, 1, 1, 7569.75
000:04:51.00, 505.708, 1514.8, 24.0204, 23.8071, 50.2229, 6962.91, 45.1066, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.840616, 0.481809, 0.0212244, 0, 1, 1, 1, 1, 7570.66
000:04:54.00, 506.03, 1515.62, 24.0205, 23.8067, 50.2234, 6970.98, 45.108, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.841548, 0.482296, 0.0212469, 0, 1, 1, 1, 1, 7571.57
000:04:57.00, 506.354, 1516.45, 24.0205, 23.8062, 50.2239, 6979.03, 45.1092, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.842502, 0.482791, 0.0212693, 0, 1, 1, 1, 1, 7572.49
000:05:00.00, 506.681, 1517.28, 24.0206, 23.8058, 50.2245, 6987.08, 45.1105, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.843477, 0.483293, 0.0212917, 0, 1, 1, 1, 1, 7573.4
000:05:03.00, 507.009, 1518.12, 24.0207, 23.8054, 50.225, 6995.11, 45.1116, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.844472, 0.483802, 0.0213141, 0, 1, 1, 1, 1, 7574.32
000:05:06.00, 507.339, 1518.97, 24.0207, 23.805, 50.2255, 7003.13, 45.1127, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.845487, 0.484318, 0.0213365, 0, 1, 1, 1, 1, 7575.25
000:05:09.00, 507.67, 1519.82, 24.0208, 23.8045, 50.226, 7011.14, 45.1137, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.84652, 0.484841, 0.0213588, 0, 1, 1, 1, 1, 7576.17
000:05:12.00, 508.001, 1520.67, 24.0208, 23.8041, 50.2265, 7019.14, 45.1147, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.847571, 0.485371, 0.0213812, 0, 1, 1, 1, 1, 7577.1
000:05:15.00, 508.332, 1521.53, 24.0209, 23.8037, 50.227, 7027.13, 45.1157, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.848639, 0.485907, 0.0214035, 0, 1, 1, 1, 1, 7578.03
000:05:18.00, 508.663, 1522.4, 24.021, 23.8032, 50.2275, 7035.12, 45.1165, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.849724, 0.48645, 0.0214258, 0, 1, 1, 1, 1, 7578.97
000:05:21.00, 508.994, 1523.27, 24.021, 23.8028, 50.2281, 7043.09, 45.1174, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.850824, 0.486999, 0.0214481, 0, 1, 1, 1, 1, 7579.9
000:05:24.00, 509.324, 1524.14, 24.0211, 23.8024, 50.2286, 7051.06, 45.1182, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.851939, 0.487553, 0.0214704, 0, 1, 1, 1, 1, 7580.85
