Model Time, 23LT0001:MeasuredValue, 23LT0002:MeasuredValue, 23PT0001:MeasuredValue, 23PT0002:MeasuredValue, 23PT0003:MeasuredValue, 23FE0001:VolumeFlow, 23TT0003:MeasuredValue, 23LT0001:AlarmHighHigh, 23LT0001:AlarmLowLow, 23LT0001:AlarmHigh, 23LT0001:AlarmLow, 23LT0002:AlarmHighHigh, 23LT0002:AlarmHigh, 23LT0002:AlarmLow, 23LT0002:AlarmLowLow, 23PT0001:AlarmHighHigh, 23PT0001:AlarmHigh, 23PT0001:AlarmLow, 23PT0001:AlarmLowLow, 23LV0001:ValveStemPosition, 23LV0002:ValveStemPosition, 23TV0003:ValveStemPosition, 23UV0001:ValveStemPosition, 25ESV0001:ValveStemPosition, 23ESV0002:ValveStemPosition, 23ESV0003:ValveStemPosition, 23ESV0005:ValveStemPosition, 23KA0001_m:MachineSpeed
000:01:03.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:06.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:09.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:12.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:15.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:18.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:21.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:24.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:33.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:36.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:39.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:42.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:45.00, 500, 1500, 23.9999, 23.8018, 50.2068, 6712.06, 44.9999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.0205329, 0, 1, 1, 1, 1, 7546.84
000:01:48.00, 499.999, 1500, 23.9997, 23.8016, 50.2068, 6711.66, 44.9995, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826449, 0.47362, 0.0205319, 0, 1, 1, 1, 1, 7546.82
000:01:51.00, 499.998, 1500, 23.9994, 23.8013, 50.2067, 6710.8, 44.9987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826447, 0.473618, 0.0205295, 0, 1, 1, 1, 1, 7546.77
000:01:54.00, 499.995, 1499.99, 23.999, 23.801, 50.2067, 6709.48, 44.9974, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826442, 0.473615, 0.0205254, 0, 1, 1, 1, 1, 7546.69
000:01:57.00, 499.989, 1499.98, 23.9985, 23.8006, 50.2065, 6707.68, 44.9958, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826432, 0.473609, 0.0205198, 0, 1, 1, 1, 1, 7546.58
000:02:00.00, 499.98, 1499.96, 23.9979, 23.8001, 50.2064, 6705.41, 44.9938, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826416, 0.473599, 0.0205129, 0, 1, 1, 1, 1, 7546.43
000:02:03.00, 499.968, 1499.93, 23.9973, 23.7996, 50.2062, 6702.65, 44.9916, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826393, 0.473583, 0.0205047, 0, 1, 1, 1, 1, 7546.25
000:02:06.00, 499.95, 1499.89, 23.9965, 23.7991, 50.206, 6699.42, 44.9891, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826359, 0.473562, 0.020495, 0, 1, 1, 1, 1, 7546.03
000:02:09.00, 499.927, 1499.83, 23.9958, 23.7985, 50.2058, 6695.69, 44.9863, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826314, 0.473533, 0.020484, 0, 1, 1, 1, 1, 7545.77
000:02:12.00, 499.897, 1499.76, 23.995, 23.798, 50.2055, 6691.48, 44.9832, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826255, 0.473496, 0.0204716, 0, 1, 1, 1, 1, 7545.47
000:02:15.00, 499.861, 1499.67, 23.9941, 23.7974, 50.2052, 6686.79, 44.9799, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826181, 0.47345, 0.0204579, 0, 1, 1, 1, 1, 7545.14
000:02:18.00, 499.816, 1499.56, 23.9933, 23.7969, 50.2049, 6681.61, 44.9763, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.826089, 0.473392, 0.0204426, 0, 1, 1, 1, 1, 7544.76
000:02:21.00, 499.762, 1499.43, 23.9924, 23.7963, 50.2045, 6675.94, 44.9725, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825978, 0.473323, 0.020426, 0, 1, 1, 1, 1, 7544.34
000:02:24.00, 499.699, 1499.27, 23.9915, 23.7958, 50.2041, 6669.79, 44.9684, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825845, 0.473241, 0.020408, 0, 1, 1, 1, 1, 7543.87
000:02:27.00, 499.625, 1499.09, 23.9906, 23.7952, 50.2037, 6663.16, 44.9642, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825688, 0.473146, 0.0203885, 0, 1, 1, 1, 1, 7543.37
000:02:30.00, 499.54, 1498.88, 23.9896, 23.7947, 50.2032, 6656.04, 44.9597, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825506, 0.473035, 0.0203677, 0, 1, 1, 1, 1, 7542.82
000:02:33.00, 499.444, 1498.64, 23.9887, 23.7942, 50.2028, 6648.44, 44.9551, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825297, 0.47291, 0.0203454, 0, 1, 1, 1, 1, 7542.23
000:02:36.00, 499.335, 1498.37, 23.9877, 23.7938, 50.2023, 6640.36, 44.9502, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825058, 0.472767, 0.0203217, 0, 1, 1, 1, 1, 7541.6
000:02:39.00, 499.213, 1498.07, 23.9868, 23.7933, 50.2017, 6631.81, 44.9452, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.824788, 0.472607, 0.0202965, 0, 1, 1, 1, 1, 7540.93
000:02:42.00, 499.077, 1497.73, 23.9858, 23.7929, 50.2012, 6622.78, 44.94, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.824484, 0.472429, 0.0202699, 0, 1, 1, 1, 1, 7540.22
000:02:45.00, 498.927, 1497.36, 23.9849, 23.7925, 50.2006, 6613.27, 44.9346, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.824145, 0.472232, 0.0202419, 0, 1, 1, 1, 1, 7539.46
000:02:48.00, 498.762, 1496.96, 23.9839, 23.7922, 50.2, 6603.29, 44.9291, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.823768, 0.472015, 0.0202124, 0, 1, 1, 1, 1, 7538.67
000:02:51.00, 498.582, 1496.52, 23.983, 23.7919, 50.1993, 6592.84, 44.9234, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.823353, 0.471777, 0.0201815, 0, 1, 1, 1, 1, 7537.83
000:02:54.00, 498.385, 1496.04, 23.982, 23.7916, 50.1987, 6581.92, 44.9176, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.822897, 0.471518, 0.0201492, 0, 1, 1, 1, 1, 7536.96
000:02:57.00, 498.173, 1495.52, 23.9811, 23.7913, 50.198, 6570.53, 44.9116, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.822398, 0.471237, 0.0201154, 0, 1, 1, 1, 1, 7536.04
000:03:00.00, 497.944, 1494.96, 23.9802, 23.7911, 50.1973, 6558.67, 44.9055, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.821856, 0.470932, 0.0200802, 0, 1, 1, 1, 1, 7535.09
000:03:03.00, 497.698, 1494.36, 23.9793, 23.7909, 50.1965, 6546.35, 44.8993, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.821269, 0.470605, 0.0200436, 0, 1, 1, 1, 1, 7534.09
000:03:06.00, 497.435, 1493.71, 23.9783, 23.7907, 50.1957, 6533.57, 44.893, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.820635, 0.470253, 0.0200056, 0, 1, 1, 1, 1, 7533.06
000:03:09.00, 497.155, 1493.03, 23.9774, 23.7906, 50.1949, 6520.33, 44.8866, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.819953, 0.469877, 0.0199661, 0, 1, 1, 1, 1, 7531.99
000:03:12.00, 496.857, 1492.3, 23.9766, 23.7905, 50.1941, 6506.63, 44.8801, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.819222, 0.469476, 0.0199252, 0, 1, 1, 1, 1, 7530.88
000:03:15.00, 496.541, 1491.53, 23.9757, 23.7904, 50.1933, 6492.47, 44.8735, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.81844, 0.469048, 0.0198829, 0, 1, 1, 1, 1, 7529.73
000:03:18.00, 496.207, 1490.71, 23.9748, 23.7904, 50.1924, 6477.85, 44.8668, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.817606, 0.468595, 0.0198392, 0, 1, 1, 1, 1, 7528.55
000:03:21.00, 495.856, 1489.85, 23.9739, 23.7904, 50.1915, 6462.78, 44.86, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.81672, 0.468115, 0.0197941, 0, 1, 1, 1, 1, 7527.33
000:03:24.00, 495.486, 1488.94, 23.9731, 23.7904, 50.1906, 6447.25, 44.8531, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.815779, 0.467607, 0.0197475, 0, 1, 1, 1, 1, 7526.07
000:03:27.00, 495.098, 1487.99, 23.9722, 23.7905, 50.1896, 6431.27, 44.8461, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.814783, 0.467072, 0.0196995, 0, 1, 1, 1, 1, 7524.78
000:03:30.00, 494.692, 1486.99, 23.9714, 23.7906, 50.1886, 6414.78, 44.8391, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.813732, 0.466509, 0.0196501, 0, 1, 1, 1, 1, 7523.46
000:03:33.00, 494.268, 1485.94, 23.9706, 23.7909, 50.1876, 6397.79, 44.8318, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.812623, 0.465917, 0.0195989, 0, 1, 1, 1, 1, 7522.11
000:03:36.00, 493.825, 1484.85, 23.9699, 23.7912, 50.1866, 6380.32, 44.8246, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.811456, 0.465296, 0.0195463, 0, 1, 1, 1, 1, 7520.73
000:03:39.00, 493.365, 1483.71, 23.9693, 23.7915, 50.1856, 6362.4, 44.8172, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.81023, 0.464646, 0.0194923, 0, 1, 1, 1, 1, 7519.34
000:03:42.00, 492.885, 1482.52, 23.9686, 23.792, 50.1845, 6344.02, 44.8099, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.808944, 0.463966, 0.0194369, 0, 1, 1, 1, 1, 7517.92
000:03:45.00, 492.388, 1481.28, 23.9681, 23.7924, 50.1834, 6325.19, 44.8024, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.807597, 0.463256, 0.01938, 0, 1, 1, 1, 1, 7516.49
000:03:48.00, 491.872, 1480, 23.9675, 23.793, 50.1823, 6305.89, 44.7949, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.806188, 0.462515, 0.0193218, 0, 1, 1, 1, 1, 7515.05
000:03:51.00, 491.337, 1478.66, 23.9671, 23.7936, 50.1812, 6286.13, 44.7874, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.804717, 0.461744, 0.019262, 0, 1, 1, 1, 1, 7513.58
000:03:54.00, 490.785, 1477.28, 23.9666, 23.7943, 50.18, 6265.93, 44.7798, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.803182, 0.460942, 0.0192009, 0, 1, 1, 1, 1, 7512.11
000:03:57.00, 490.215, 1475.85, 23.9662, 23.7951, 50.1788, 6245.27, 44.7721, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.801583, 0.460108, 0.0191383, 0, 1, 1, 1, 1, 7510.63
000:04:00.00, 489.627, 1474.37, 23.9659, 23.7959, 50.1776, 6224.16, 44.7644, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.79992, 0.459243, 0.0190743, 0, 1, 1, 1, 1, 7509.14
000:04:03.00, 489.021, 1472.84, 23.9655, 23.7968, 50.1764, 6202.61, 44.7567, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.798191, 0.458346, 0.0190089, 0, 1, 1, 1, 1, 7507.65
000:04:06.00, 488.397, 1471.27, 23.9653, 23.7977, 50.1752, 6180.62, 44.749, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.796397, 0.457417, 0.0189421, 0, 1, 1, 1, 1, 7506.14
000:04:09.00, 487.757, 1469.64, 23.965, 23.7987, 50.1739, 6158.18, 44.7412, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.794536, 0.456455, 0.018874, 0, 1, 1, 1, 1, 7504.64
000:04:12.00, 487.098, 1467.97, 23.9651, 23.8002, 50.1726, 6136.08, 44.7338, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.792608, 0.455461, 0.0188044, 0.000171651, 1, 1, 1, 1, 7503.12
000:04:15.00, 486.422, 1466.25, 23.9671, 23.8033, 50.1713, 6119.82, 44.7325, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.790611, 0.454434, 0.0187477, 0.000254066, 1, 1, 1, 1, 7501.85
000:04:18.00, 485.726, 1464.47, 23.9675, 23.8042, 50.1702, 6103.37, 44.7329, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.788542, 0.453374, 0.018706, 0.00033733, 1, 1, 1, 1, 7500.62
000:04:21.00, 485.012, 1462.65, 23.968, 23.8059, 50.1688, 6085.46, 44.7299, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.786401, 0.45228, 0.0186542, 0.000512173, 1, 1, 1, 1, 7499.26
000:04:24.00, 484.281, 1460.78, 23.9695, 23.8083, 50.1675, 6070.47, 44.7286, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.784188, 0.451152, 0.018601, 0.000696591, 1, 1, 1, 1, 7498.07
000:04:27.00, 483.53, 1458.87, 23.9706, 23.8099, 50.1663, 6057.01, 44.7298, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.781901, 0.44999, 0.0185583, 0.000871258, 1, 1, 1, 1, 7496.96
000:04:30.00, 482.762, 1456.9, 23.9715, 23.8115, 50.1651, 6043.27, 44.7305, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.77954, 0.448795, 0.0185165, 0.00108656, 1, 1, 1, 1, 7495.83
000:04:33.00, 481.977, 1454.88, 23.9727, 23.8134, 50.1638, 6030.75, 44.7314, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.777106, 0.447565, 0.0184736, 0.00132513, 1, 1, 1, 1, 7494.76
000:04:36.00, 481.174, 1452.82, 23.9738, 23.815, 50.1626, 6019.46, 44.7335, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.774598, 0.4463, 0.018435, 0.00156744, 1, 1, 1, 1, 7493.76
000:04:39.00, 480.355, 1450.71, 23.9747, 23.8165, 50.1613, 6008.48, 44.7358, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.772016, 0.445001, 0.0183984, 0.00183069, 1, 1, 1, 1, 7492.77
000:04:42.00, 479.52, 1448.55, 23.9757, 23.818, 50.16, 5998.16, 44.7381, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.76936, 0.443668, 0.0183619, 0.00211422, 1, 1, 1, 1, 7491.82
000:04:45.00, 478.669, 1446.34, 23.9767, 23.8194, 50.1588, 5988.67, 44.741, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.766631, 0.4423, 0.0183275, 0.00240788, 1, 1, 1, 1, 7490.91
000:04:48.00, 477.804, 1444.09, 23.9775, 23.8207, 50.1575, 5979.63, 44.7441, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.763829, 0.440898, 0.0182949, 0.002716, 1, 1, 1, 1, 7490.03
000:04:51.00, 476.924, 1441.79, 23.9784, 23.8219, 50.1562, 5971.05, 44.7473, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.760954, 0.439461, 0.0182629, 0.0030401, 1, 1, 1, 1, 7489.17
000:04:54.00, 476.031, 1439.44, 23.9791, 23.8231, 50.155, 5963.03, 44.7508, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.758008, 0.437989, 0.0182322, 0.00337586, 1, 1, 1, 1, 7488.35
000:04:57.00, 475.124, 1437.05, 23.9798, 23.8241, 50.1537, 5955.42, 44.7544, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.75499, 0.436483, 0.0182027, 0.00372375, 1, 1, 1, 1, 7487.54
000:05:00.00, 474.205, 1434.62, 23.9805, 23.8251, 50.1524, 5948.18, 44.758, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.7519, 0.434942, 0.018174, 0.00408467, 1, 1, 1, 1, 7486.76
000:05:03.00, 473.274, 1432.14, 23.9811, 23.8261, 50.1511, 5941.33, 44.7617, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.74874, 0.433367, 0.0181462, 0.00445677, 1, 1, 1, 1, 7485.99
000:05:06.00, 472.331, 1429.61, 23.9817, 23.8269, 50.1498, 5934.81, 44.7655, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.74551, 0.431757, 0.0181192, 0.00484001, 1, 1, 1, 1, 7485.25
000:05:09.00, 471.377, 1427.04, 23.9822, 23.8277, 50.1485, 5928.59, 44.7693, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.74221, 0.430113, 0.018093, 0.00523436, 1, 1, 1, 1, 7484.51
000:05:12.00, 470.412, 1424.43, 23.9827, 23.8285, 50.1472, 5922.66, 44.7731, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.738841, 0.428434, 0.0180674, 0.00563911, 1, 1, 1, 1, 7483.8
000:05:15.00, 469.438, 1421.78, 23.9831, 23.8292, 50.1458, 5916.98, 44.7769, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.735404, 0.426722, 0.0180425, 0.00605399, 1, 1, 1, 1, 7483.1
