Model Time, 23LT0001:MeasuredValue, 23LT0002:MeasuredValue, 23PT0001:MeasuredValue, 23PT0002:MeasuredValue, 23PT0003:MeasuredValue, 23FE0001:VolumeFlow, 23TT0003:MeasuredValue, 23LT0001:AlarmHighHigh, 23LT0001:AlarmLowLow, 23LT0001:AlarmHigh, 23LT0001:AlarmLow, 23LT0002:AlarmHighHigh, 23LT0002:AlarmHigh, 23LT0002:AlarmLow, 23LT0002:AlarmLowLow, 23PT0001:AlarmHighHigh, 23PT0001:AlarmHigh, 23PT0001:AlarmLow, 23PT0001:AlarmLowLow, 23LV0001:ValveStemPosition, 23LV0002:ValveStemPosition, 23TV0003:ValveStemPosition, 23UV0001:ValveStemPosition, 25ESV0001:ValveStemPosition, 23ESV0002:ValveStemPosition, 23ESV0003:ValveStemPosition, 23ESV0005:ValveStemPosition, 23KA0001_m:MachineSpeed
000:01:03.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:06.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473622, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:09.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:12.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:15.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:18.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:21.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:24.00, 500, 1500.01, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.16, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:33.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473621, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:36.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:39.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:42.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:45.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:48.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:51.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:54.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:01:57.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:00.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:03.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:06.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:09.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.47362, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:12.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:15.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:18.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:21.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:24.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:27.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:30.00, 500, 1500, 24, 23.8019, 50.2068, 6712.17, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.82645, 0.473619, 0.020533, 0, 1, 1, 1, 1, 7546.85
000:02:33.00, 499.155, 1499.36, 23.6132, 23.2832, 50.1548, 5864.95, 44.3701, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.825841, 0.473298, 0.019748, 0.00617948, 1, 1, 1, 1, 7529.99
000:02:36.00, 494.966, 1495.39, 22.922, 22.7122, 48.7276, 5731.27, 43.0856, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.820003, 0.4713, 0.0151791, 0.146823, 1, 1, 1, 1, 7364.08
000:02:39.00, 487.247, 1484.3, 23.2586, 23.1786, 46.1845, 6975.53, 44.7494, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.806208, 0.465698, 0.0165995, 0.0966426, 1, 1, 1, 1, 7332.15
000:02:42.00, 477.359, 1466.98, 23.6423, 23.5584, 47.4955, 6726.92, 44.8689, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.786868, 0.456903, 0.0197705, 0.114053, 1, 1, 1, 1, 7357.09
000:02:45.00, 466.023, 1445.37, 23.9725, 23.8789, 48.59, 6714.17, 44.9432, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.763726, 0.445861, 0.019823, 0.105751, 1, 1, 1, 1, 7401.8
000:02:48.00, 453.699, 1421.07, 24.2634, 24.1491, 49.6285, 6756.86, 44.98, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.737752, 0.433356, 0.0198118, 0.105896, 1, 1, 1, 1, 7449.43
000:02:51.00, 440.799, 1395.22, 24.3686, 24.1334, 50.012, 7078.06, 45.1836, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.709696, 0.419951, 0.0204001, 0.0975649, 1, 1, 1, 1, 7493.82
000:02:54.00, 427.871, 1368.69, 24.1932, 23.8982, 50.0627, 7086.14, 45.1608, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.680562, 0.406073, 0.0207805, 0.0905503, 1, 1, 1, 1, 7496.71
000:02:57.00, 415.308, 1342.04, 24.0496, 23.8214, 50.0631, 6815.09, 44.8254, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.651334, 0.392006, 0.019882, 0.0929769, 1, 1, 1, 1, 7475.81
000:03:00.00, 403.172, 1315.65, 24.0785, 23.8944, 50.0609, 6733.92, 44.6574, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.622347, 0.377932, 0.0189281, 0.0944187, 1, 1, 1, 1, 7474.1
000:03:03.00, 391.461, 1289.78, 24.1008, 23.889, 50.0634, 6806.53, 44.7599, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0.593591, 0.363986, 0.0190326, 0.0906673, 1, 1, 1, 1, 7484.81
000:03:06.00, 380.26, 1264.62, 24.0434, 23.8188, 50.0639, 6761.08, 44.7835, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0.565211, 0.350271, 0.0192561, 0.0881401, 1, 1, 1, 1, 7484.47
000:03:09.00, 369.63, 1240.3, 24.0051, 23.8048, 50.0617, 6641.67, 44.6797, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0.537401, 0.336855, 0.0189471, 0.0885555, 1, 1, 1, 1, 7478.06
000:03:12.00, 359.562, 1216.91, 24.0157, 23.8268, 50.0607, 6602.17, 44.6356, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0.510208, 0.323782, 0.0186265, 0.0881846, 1, 1, 1, 1, 7478.01
000:03:15.00, 350.048, 1194.5, 24.0157, 23.8183, 50.0613, 6599.95, 44.6641, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.483625, 0.311086, 0.0186247, 0.0863678, 1, 1, 1, 1, 7480.38
000:03:18.00, 341.108, 1173.11, 23.9946, 23.7976, 50.0609, 6552.51, 44.655, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.457709, 0.298791, 0.0186028, 0.0852943, 1, 1, 1, 1, 7478.82
000:03:21.00, 332.749, 1152.76, 23.9856, 23.7981, 50.06, 6494.71, 44.6155, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.432519, 0.286913, 0.0184183, 0.085031, 1, 1, 1, 1, 7476.32
000:03:24.00, 324.964, 1133.45, 23.9893, 23.8047, 50.0597, 6468.41, 44.6064, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.408074, 0.275459, 0.01828, 0.0843387, 1, 1, 1, 1, 7476.01
000:03:27.00, 317.75, 1115.18, 23.9869, 23.8006, 50.0597, 6447.46, 44.6145, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.38439, 0.264432, 0.0182398, 0.0833478, 1, 1, 1, 1, 7475.86
000:03:30.00, 311.107, 1097.95, 23.9803, 23.7964, 50.0593, 6412.15, 44.6067, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.361499, 0.253833, 0.0181699, 0.0827195, 1, 1, 1, 1, 7474.47
000:03:33.00, 305.032, 1081.73, 23.9792, 23.7992, 50.0589, 6379.89, 44.595, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.339424, 0.243659, 0.0180591, 0.0822744, 1, 1, 1, 1, 7473.2
000:03:36.00, 299.516, 1066.51, 23.9808, 23.8019, 50.0587, 6358.67, 44.5958, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.318179, 0.233905, 0.0179804, 0.0816698, 1, 1, 0.916667, 1, 7472.63
000:03:39.00, 294.794, 1054.52, 23.2717, 22.6557, 50.1273, 5081.86, 43.7577, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0.144617, 0, 0.0169012, 0, 0.75, 0.75, 0.666667, 0.75, 6551.58
000:03:42.00, 292.519, 1050.33, 22.4342, 21.7404, 50.1841, 3404.57, 41.6728, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0.0101601, 0, 0.5, 0.5, 0.416667, 0.5, 5385.74
000:03:45.00, 292.852, 1050.51, 22.1926, 20.542, 50.4535, 2154.25, 39.9369, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0.00306404, 0, 0.25, 0.25, 0.166667, 0.25, 4458.82
000:03:48.00, 293.975, 1052.67, 22.2739, 16.6133, 51.5682, 854.004, 39.1973, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 5.55112e-16, 5.55112e-16, 0, 5.55112e-16, 3960.22
000:03:51.00, 294.71, 1055.35, 22.4171, 15.5412, 52.6889, 132.051, 39.3948, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3891.49
000:03:54.00, 295.135, 1057.8, 22.526, 15.6389, 52.8388, 13.3152, 39.5248, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3856.11
000:03:57.00, 295.381, 1059.81, 22.6016, 15.952, 52.7602, 0, 39.5549, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3820.82
000:04:00.00, 295.523, 1061.39, 22.6535, 16.4577, 52.579, 0, 39.4924, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3785.62
000:04:03.00, 295.605, 1062.61, 22.6892, 17.1132, 52.3302, 0, 39.3517, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3750.51
000:04:06.00, 295.652, 1063.56, 22.714, 17.8665, 52.0365, 0, 39.1508, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3715.5
000:04:09.00, 295.68, 1064.28, 22.7313, 18.6661, 51.7158, 0, 38.907, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3680.58
000:04:12.00, 295.695, 1064.85, 22.7434, 19.4705, 51.3854, 0, 38.6368, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3645.75
000:04:15.00, 295.704, 1065.3, 22.752, 20.2493, 51.0587, 0, 38.3547, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3611.01
000:04:18.00, 295.71, 1065.65, 22.758, 20.9847, 50.7451, 0, 38.0722, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3576.36
000:04:21.00, 295.712, 1065.94, 22.7624, 21.6801, 50.4459, 0, 37.7959, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3541.81
000:04:24.00, 295.714, 1066.18, 22.7655, 22.3191, 50.1654, 0, 37.5285, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3507.34
000:04:27.00, 295.715, 1066.38, 22.7678, 22.9044, 49.9049, 0, 37.2742, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3472.97
000:04:30.00, 295.715, 1066.55, 22.7694, 23.4453, 49.6623, 0, 37.035, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3438.68
000:04:33.00, 295.716, 1066.7, 22.7705, 23.9467, 49.4355, 0, 36.8109, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3404.49
000:04:36.00, 295.716, 1066.82, 22.7714, 24.4164, 49.2209, 0, 36.5973, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3370.38
000:04:39.00, 295.716, 1066.93, 22.7719, 24.8584, 49.0166, 0, 36.3928, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3336.36
000:04:42.00, 295.716, 1067.02, 22.7723, 25.2768, 48.8221, 0, 36.1979, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3302.44
000:04:45.00, 295.715, 1067.11, 22.7725, 25.6774, 48.6348, 0, 36.0119, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3268.6
000:04:48.00, 295.715, 1067.18, 22.7726, 26.0609, 48.4539, 0, 35.8339, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3234.85
000:04:51.00, 295.715, 1067.25, 22.7727, 26.4288, 48.2791, 0, 35.6632, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3201.19
000:04:54.00, 295.715, 1067.29, 22.7726, 26.7852, 48.1092, 0, 35.4991, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3167.62
000:04:57.00, 295.715, 1067.32, 22.7725, 27.1307, 47.9435, 0, 35.3408, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3134.13
000:05:00.00, 295.715, 1067.34, 22.7724, 27.465, 47.7822, 0, 35.1878, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3100.73
000:05:03.00, 295.715, 1067.35, 22.7722, 27.7885, 47.6251, 0, 35.0399, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3067.42
000:05:06.00, 295.715, 1067.35, 22.772, 28.1041, 47.4711, 0, 34.8964, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3034.2
000:05:09.00, 295.715, 1067.36, 22.7718, 28.4121, 47.32, 0, 34.7568, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3001.07
000:05:12.00, 295.714, 1067.36, 22.7715, 28.7117, 47.1723, 0, 34.6211, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2968.02
000:05:15.00, 295.714, 1067.36, 22.7713, 29.0031, 47.0278, 0, 34.4891, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2935.06
000:05:18.00, 295.714, 1067.36, 22.771, 29.2872, 46.8863, 0, 34.3607, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2902.19
000:05:21.00, 295.714, 1067.36, 22.7707, 29.5663, 46.7471, 0, 34.2355, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2869.4
000:05:24.00, 295.714, 1067.37, 22.7704, 29.8393, 46.6102, 0, 34.1131, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2836.69
000:05:27.00, 295.714, 1067.37, 22.7701, 30.1059, 46.4758, 0, 33.9937, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2804.08
000:05:30.00, 295.714, 1067.37, 22.7698, 30.366, 46.344, 0, 33.8772, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2771.55
